0B0X,0B0Y,0B0Z,0B1X,0B1Y,0B1Z,0B2X,0B2Y,0B2Z,0B3X,0B3Y,0B3Z,0B4X,0B4Y,0B4Z,0B5X,0B5Y,0B5Z,0B6X,0B6Y,0B6Z,0B7X,0B7Y,0B7Z,0B8X,0B8Y,0B8Z,0B9X,0B9Y,0B9Z,0B10X,0B10Y,0B10Z,0B11X,0B11Y,0B11Z,0B12X,0B12Y,0B12Z,0B13X,0B13Y,0B13Z,0B14X,0B14Y,0B14Z,0B15X,0B15Y,0B15Z
17021,8288,62807,16581,28401,59068,16712,14418,56851,19271,29686,1373,16624,19899,43113,10369,15801,58948,9358,3955,47369,13331,22487,23119,15194,3954,33861,24878,8972,61255,21370,61138,45095,26274,15363,6152,20270,8048,35439,18606,45277,59491,24001,64952,30096,29234,58441,3038
16903,8803,62906,16662,28316,59321,16731,14703,57222,19329,29397,1757,16342,20250,43232,10278,16227,59579,9023,4149,47816,13366,23290,23830,14944,3860,33877,24856,9029,61641,21313,61141,45900,26226,15420,6379,20188,7966,34356,18354,45386,59690,23916,64248,30186,28862,58519,3105
16603,9169,63113,16749,28391,59853,16711,15068,57347,19440,29105,1934,15790,20653,43192,10108,16645,59756,8868,4690,48180,13381,25072,24118,14402,3914,33880,24776,9133,61796,21193,61140,46304,26180,15586,6480,19965,7809,33782,18184,45624,59885,23664,64014,30334,28647,58519,3175
16417,10085,63157,16855,28542,59964,16701,16030,57453,19508,28769,2213,15509,21612,43154,10011,17613,60310,8491,5043,48987,13401,26046,24472,14148,4019,33862,24733,9354,62247,21076,61186,47226,26137,15729,6735,19866,7784,32719,17783,45800,60204,23513,63420,30421,28191,58622,3238
16220,10653,63287,16896,29085,60070,16693,16708,57635,19591,28734,2301,15139,22178,43026,9820,18123,60521,8299,5669,49518,13415,27118,24555,13810,4079,34022,24630,9532,62475,20840,61256,47756,25998,16062,6943,19582,7694,32261,17542,46105,60415,23347,63091,30736,27947,58668,3460
15778,12180,63426,16965,29533,60107,16646,17515,57714,19621,28849,2416,14365,22788,43003,9768,19239,60786,8106,6068,50648,13522,29306,24478,13098,4382,34161,24572,9886,62782,20696,61451,49012,25926,16276,7441,19399,7638,31533,17290,46286,60928,22949,62356,30941,27415,58751,3644
15510,13080,63408,17107,30023,60067,16597,19472,57814,19668,28958,2512,13899,24183,42978,9705,19887,61359,7627,6851,51282,13657,30460,24261,12692,4561,34606,24421,10135,63491,20377,61629,49760,25767,16589,7649,18961,7561,31254,16707,46800,61202,22723,61970,31524,27119,59139,4094
14988,15139,63440,17112,31149,60149,16574,20552,57813,19688,29203,2522,13429,24968,42821,9673,21103,61587,7447,7278,52456,13694,32808,23500,11815,4908,34858,24361,10652,63872,20217,62044,50479,25676,17287,8139,18703,7413,30681,16405,47088,61767,22275,61268,31830,26538,59337,4385
14727,16234,63172,17127,31695,59830,16481,22717,57730,19671,29304,2648,12550,25667,42646,9680,21705,61839,7077,7674,52964,13680,33981,22924,11432,5157,35260,24305,10889,64494,19918,62245,51773,25455,17644,8365,18284,7366,30392,15834,47798,61944,22069,61039,32366,26221,59932,4610
14237,17368,62956,17173,32177,59680,16427,23691,57489,19589,29430,2648,12141,27063,42336,9719,22758,61870,6915,8399,53702,13680,36004,22307,10715,5370,35379,24179,11336,64719,19808,62580,52278,25345,18246,8255,18098,7410,30058,15549,48130,61982,21760,60829,32541,25672,60202,4644
14068,19526,62593,17247,32975,59596,16410,24602,57380,19595,29489,2745,11759,27698,41757,9705,23161,62251,6529,8663,54167,13873,36810,21502,10433,5719,35495,24135,11394,65190,19731,62634,53164,25280,18447,8405,17799,7401,29366,15203,48387,61949,21654,60605,32756,25494,60619,4640
13712,20527,62369,17305,33333,59613,16439,26359,57313,19634,29506,2928,11034,28295,41552,9699,23489,62537,6390,8908,54810,14063,38077,21255,9850,5873,35589,24144,11504,65377,19672,62618,53652,25303,18729,8522,17617,7362,28971,15103,48765,61967,21526,60465,32855,25300,60773,4498
13602,22544,62010,17451,33621,59581,16454,27243,57213,19664,29489,3151,10631,29431,41372,9728,23980,63374,6049,8965,55677,14292,38601,20688,9531,5881,35815,24201,11542,339,19671,62552,54621,25410,18871,8761,17497,7342,28395,15003,48957,61981,21527,60233,33066,25239,61204,4431
13369,23638,61702,17528,34219,59659,16522,28146,57197,19693,29444,3295,10231,30016,41045,9910,24200,63865,5843,8886,56487,14755,39557,20349,8994,5908,35918,24352,11557,550,19800,62443,55083,25468,19171,8903,17272,7214,28130,14993,49249,62057,21495,60122,33183,25202,61494,4302
13270,25722,61417,17596,34483,59655,16594,29898,57128,19704,29278,3509,9364,30549,40878,9997,24557,64413,5701,8824,58068,15014,39941,19540,8646,5710,36038,24449,11521,926,19914,61944,55212,25543,19303,8997,17212,7159,27548,15114,49392,62112,21542,59989,33245,25181,62060,4163
13171,26804,60708,17742,34693,59747,16637,30759,56947,19692,29154,3641,8973,31555,40602,10097,24742,65308,5388,8638,58856,15416,40597,19038,8280,5560,35969,24647,11448,1071,20133,61668,55427,25666,19502,9053,17150,7022,27148,15184,49575,62023,21759,59965,33133,25170,62265,3750
13134,28819,60285,17782,34919,59782,16731,32322,56774,19647,28774,3771,8661,32031,39863,10217,24982,65528,5221,8482,60236,15588,40837,17872,8198,5338,35805,24731,11155,1216,20276,60936,55801,25691,19550,8995,17202,7038,26290,15243,49698,61454,21896,60164,32985,25122,62801,3457
13085,29820,59341,17859,34990,59845,16804,33094,56525,19578,28624,3922,7986,32483,39511,10311,25046,718,4866,8347,60998,15886,40981,17202,8036,5081,35408,24953,11016,1242,20633,60531,55897,25771,19602,8960,17332,7057,25842,15445,49939,61169,22041,60265,32666,25104,63182,2885
13063,31821,58833,17905,35069,59847,16911,33820,56388,19562,28266,4064,7672,33328,39187,10600,25281,1109,4845,7989,62696,16060,41285,15603,7836,4497,35270,25090,10813,1299,20873,59605,56105,25812,19929,8858,17441,7015,25039,15564,50078,60954,22394,60444,32576,25121,63634,2695
13079,32789,57828,17941,35027,59942,16937,35147,56285,19488,28042,4356,7356,33742,38540,10712,25458,1573,4652,7738,63524,16324,41415,14577,7766,4123,34970,25320,10758,1336,21129,59188,56337,25818,20225,8842,17664,7003,24691,15800,50688,61003,22583,60492,32579,25125,65000,2475
13149,34771,57252,17916,34884,60228,16956,35790,55817,19342,27440,4581,6784,34073,38149,11085,25660,1643,4639,7315,64334,16400,41785,11702,7659,3150,34765,25418,10814,1402,21822,58316,56563,25755,21101,8631,17820,6839,24040,15885,51189,61292,22950,60729,32679,24941,663,2339
13166,35832,55652,17782,34669,60358,16926,36425,55534,19198,27048,4937,6601,34690,37639,11252,26427,975,4650,7150,309,16374,41940,9714,7673,2589,34260,25446,10939,1349,22207,57964,56578,25417,21773,8386,18187,6788,23725,15916,51827,61581,23155,60843,33053,24789,3620,2336
13255,36966,54675,17714,34056,60504,16882,37768,55177,19026,26709,5185,6394,34932,36341,11445,26984,441,4599,7134,874,16380,42054,7831,7895,2084,33856,25380,11288,1201,22856,57298,56461,25229,23130,8202,18436,6946,23422,15869,53162,61761,23586,61023,33113,24638,5300,2304
13394,39199,52644,17618,33844,60716,16873,38471,54416,18945,26019,5571,6305,35159,35641,11574,27886,65531,4547,6944,2181,16726,41850,5003,8015,1056,32906,25353,11403,1007,23249,56903,56110,25003,23760,8101,19058,7107,22602,16055,53643,61895,23816,61696,33236,24732,9004,2327
13616,40192,51788,17563,33636,60906,16896,39688,54214,18869,25761,5728,6024,35573,35125,11969,28320,65138,4697,6301,3312,16872,40861,3851,8248,235,32675,25391,11710,1036,24340,56554,56070,24940,25132,7785,19303,7037,22347,16307,54776,62354,24313,61826,33535,24721,11035,3175
13716,41717,50485,17477,32669,61295,16927,39761,54170,18804,25194,6118,5602,35651,34796,12180,28757,65052,4904,5652,5786,16917,40032,1931,8365,63109,32425,25460,11824,973,25051,55935,55637,24879,25798,6976,19590,6895,22020,17268,55436,63396,24642,62004,34323,24746,14963,3921
13873,42267,49924,17417,31777,62259,16979,39747,54331,18820,25079,6260,4641,35699,34830,12478,29107,64864,5569,5094,7338,17014,38137,1368,8679,61646,32501,25591,12018,983,26626,55860,55424,24786,27312,6427,20157,6341,21950,17798,57168,64075,25291,61987,34927,24757,16858,6004
13966,43427,49514,17375,31078,62812,17029,39902,54574,18853,24919,6451,3916,35903,35164,13072,29962,64818,6111,4216,10863,17076,37214,942,8704,58418,32804,25652,12665,1465,27427,55954,55593,24754,28145,5495,20323,5812,22283,18379,58439,96,25582,61630,35774,24692,20160,6826
14092,44078,48743,17371,29868,63417,17114,40085,55195,18900,24871,6737,3096,36119,36481,13388,30435,64732,7308,4024,12547,17213,35405,1014,8683,56690,33908,25743,13192,1688,28903,56140,56059,24582,28933,4895,20517,4706,22645,19487,61134,947,26045,61420,37754,24685,21477,8305
14181,45576,48260,17349,29140,64589,17223,40302,55436,18985,24699,6856,1611,36344,37106,13973,31055,64687,7846,4210,13942,17342,34547,2336,8671,53791,34441,25711,14028,2380,29408,56993,56231,24354,30162,3814,20583,4322,23472,19925,62553,2027,26183,61230,38720,24631,23405,8959
14262,46277,47226,17328,28387,65161,17265,40574,55727,19018,24592,7091,1031,36800,37695,14436,32376,64552,8679,4344,16230,17807,33770,3304,8815,52461,35288,25615,14447,2719,29795,57365,56589,23847,30452,3502,20716,3986,23881,20702,835,2279,26303,61314,40457,24645,24128,9908
14408,47648,46708,17398,27193,118,17306,40747,56205,19096,24396,7205,463,36938,38623,15139,32671,64424,9055,4558,17103,18037,32756,4735,9134,50340,35560,25579,15191,3064,30361,58102,56696,23695,30115,3751,20786,3641,24664,21034,2543,2521,26523,61660,41222,24696,24653,10203
14519,48298,45587,17409,26816,923,17409,41248,56342,19134,24312,7308,65456,37048,38942,15420,32804,64440,9392,4579,18429,18400,32498,5262,9327,49593,35781,25459,15542,3555,30533,58353,56582,23601,29824,4100,20961,3619,24974,21655,4343,2467,26610,62010,42319,24755,25317,10592
14711,49203,45036,17405,26522,1151,17397,41480,56242,19143,24237,7347,65237,36836,39012,15846,32870,64156,9735,4299,18783,18508,32109,5743,9941,48729,35585,25425,15944,3728,30699,58589,56357,23566,29602,4178,21094,3999,25141,21956,7711,2033,26843,62839,42617,24826,25556,10719
14790,49499,43782,17360,26016,1226,17316,41675,56115,19160,24167,7363,65188,36618,38499,15958,32988,63965,9770,4198,18933,18676,31977,5906,10343,48524,34869,25360,16147,3858,30687,58652,56021,23478,29573,4378,21430,4309,25153,22499,9293,1760,26935,63177,43073,24848,25953,10975
15026,49764,43188,17350,25943,1401,17287,42294,55940,19193,24164,7417,65287,36437,38137,16072,33028,63705,9800,4182,19023,18766,31843,6017,10988,48419,34500,25229,16430,3966,30621,58657,55911,23463,29508,4475,21536,4874,25152,22614,11346,1691,27141,63547,43205,24857,26088,11036
15079,50334,42163,17353,25985,1389,17254,42720,55703,19218,24176,7415,65320,36019,37747,16238,33048,63661,9751,3961,19217,18875,31827,6181,11251,48546,33790,25193,16513,4101,30558,58635,55652,23462,29500,4535,21698,5182,25132,22767,11980,1623,27211,64326,43359,24872,26330,11071
15263,50660,41732,17414,26353,1426,17269,43252,55686,19273,24199,7446,65412,35896,37331,16294,33094,63922,9850,3892,19444,18945,31805,6188,11566,48645,33619,25161,16713,4179,30467,58624,55713,23476,29514,4606,21710,5510,25197,22793,12953,1605,27233,64520,43534,24884,26409,11192
15341,51809,40925,17524,26690,1614,17337,44852,55750,19325,24295,7456,65161,35942,37478,16344,33186,64036,10017,4092,19743,19019,31828,6261,11518,48427,33929,25131,16863,4415,30391,58901,55918,23476,29536,4717,21637,5571,25865,22828,13618,1670,27192,64954,44357,24878,26634,11205
15588,52574,40538,17782,27072,1731,17423,45796,56149,19364,24333,7508,64772,36323,37856,16405,33401,64411,10545,4278,20674,19153,31868,6284,11297,48117,34323,25098,17102,4462,30294,59183,56629,23492,29572,4728,21290,5465,26439,22819,15202,1720,27066,65332,45013,24902,26777,11315
15701,54353,40146,17940,27909,1935,17745,47961,56495,19482,24460,7572,64416,36612,39110,16558,33515,64638,10896,4524,21199,19214,31906,6332,11091,47476,34796,25093,17526,4557,30241,59764,56969,23509,29631,4778,21079,5445,27838,22813,16039,1990,26995,922,45649,24913,27036,11319
16027,55306,39147,18115,28303,2216,17906,49153,56827,19519,24483,7579,63582,36880,39642,16628,33605,64764,11160,4471,22102,19318,31857,6380,10963,47218,35453,25015,17654,4648,30141,60029,57386,23458,29643,4726,20688,5775,28510,22717,17625,2071,26825,1429,46773,24901,27176,11404
16243,57105,38453,18434,28690,2352,18267,50373,56937,19599,24501,7606,63302,37153,39948,16737,33599,65078,11517,4103,22446,19301,31815,6325,10998,47268,35468,24969,17860,4478,29844,60257,57394,23430,29646,4800,20551,6158,29542,22633,18275,2135,26746,2591,47115,24874,27333,11439
16460,57931,36927,18626,29735,2486,18468,53255,56912,19619,24592,7610,63049,37163,40174,16809,33615,65251,11724,3980,23334,19403,31820,6361,11061,47351,35328,24902,17927,4474,29692,60343,57531,23394,29657,4830,20305,6647,30054,22532,18928,2202,26661,3078,47851,24875,27428,11531
17015,59833,36091,18878,30476,2919,18705,54863,57123,19776,24663,7676,62525,37258,40466,16861,33664,238,12204,3766,23894,19504,31833,6460,11059,47365,35386,24908,18143,4466,29434,60503,57641,23411,29649,4875,20169,7557,31347,22504,20188,2327,26470,4089,48336,24888,27486,11547
17315,60774,34481,19457,31216,3243,19281,56529,57306,19867,24878,7702,62094,37578,40928,17129,33743,717,12573,3472,25157,19703,31846,6508,11054,47248,35789,24899,18264,4520,29309,60921,58070,23441,29673,4904,19856,8002,32117,22430,20798,2417,26359,4655,49516,24893,27604,11569
17968,62694,33641,19820,32832,3594,19610,60053,57512,20056,24978,7763,61636,37806,42217,17263,33770,1368,13253,3284,25713,19808,31842,6524,10829,47174,36082,24884,18538,4437,29015,61136,58285,23461,29656,4955,19670,9053,33846,22362,22053,2517,26140,5862,50193,24883,27679,11571
18319,63604,31809,20191,33683,4393,19966,61923,57999,20152,25188,7788,60799,38027,42832,17484,33782,1650,13553,2980,26119,19959,31857,6561,10692,47292,36573,24854,18664,4412,28775,61634,58672,23453,29654,5003,19232,9766,34795,22213,22685,2707,25978,6551,51536,24877,27824,11610
19165,64397,30703,20860,34492,4690,20543,243,58019,20222,25258,7842,60756,38232,43203,17554,33747,2068,13683,2849,26448,19974,31761,6552,10541,47659,36612,24709,18872,4235,27928,61912,58664,23385,29646,5013,19033,11558,35681,22103,23918,2847,25589,7305,52262,24821,27892,11654
19625,147,28245,21227,36211,5041,20806,2238,58085,20382,25377,7814,60664,38057,43255,17623,33628,2199,13634,2033,26339,19984,31699,6521,10532,48977,36310,24618,18965,3842,27418,62338,58593,23343,29652,5021,18689,12593,37440,22038,24391,3258,25375,8816,53633,24801,28019,11681
20455,554,27081,21579,37045,5839,21213,4149,58117,20441,25432,7898,60875,37696,43055,17587,33072,2423,13504,1286,25618,19987,31508,6469,10701,49893,35970,24380,18969,3569,26331,62529,57914,23275,29634,4959,18559,14989,38195,21859,25100,3359,24976,9461,54206,24772,28061,11716
20837,1239,24810,22284,37832,6257,21395,8246,58177,20577,25529,7877,61080,36296,42723,17572,32585,2667,13194,65444,25043,19988,31374,6359,10882,51857,35132,24277,18894,2843,25808,62872,57366,23252,29572,5028,18398,16127,39357,21773,25291,3786,24799,10729,55193,24797,28041,11682
21661,1488,23619,22670,39701,6813,21645,10411,58489,20646,25621,7878,61289,35547,42176,17637,31858,2792,13119,64622,24000,20086,31236,6359,11134,52803,34877,24135,18921,2542,25321,63161,56547,23231,29587,5070,18131,18445,40115,21729,25483,4126,24519,11204,56052,24807,27982,11721
22065,1850,22471,23081,40702,8042,22339,12574,58663,20984,25759,7980,61360,34998,42270,17631,31662,3177,13150,64006,23565,20142,31206,6395,11220,54244,34827,24096,19296,2074,24485,63866,56239,23250,29593,5186,17931,19460,42195,21807,25590,4926,24417,12098,56924,24851,27880,11715
22879,2018,20218,24201,41799,8890,22902,17482,58874,21237,26241,8070,61221,34010,42526,17886,31271,3608,13355,62511,23417,20538,31145,6498,11242,54830,35040,24211,19484,1862,24196,64174,56022,23406,29593,5271,17850,21738,43263,21930,25663,5269,24307,12421,58750,24898,27785,11682
23263,2338,19133,24905,44159,9721,23630,20094,59620,21907,26582,8128,60985,33729,43904,18042,31185,4665,13991,61949,23523,20804,31105,6754,11167,55843,35360,24308,19918,1769,23744,64523,56199,23481,29604,5307,17771,22785,45995,21982,25868,5804,24276,13213,60042,25008,27576,11664
23639,2564,17207,25731,45235,11347,25659,25139,60084,22320,27374,8216,60110,33681,45053,18570,31196,5290,14415,61559,23768,21457,31104,6920,10951,56385,36642,24397,20271,1779,23545,112,56900,23615,29589,5454,17704,23859,47496,22070,26048,6086,24238,13684,62064,25036,27540,11647
24432,2901,16274,27421,46162,11765,26886,27141,60220,23179,27835,8455,59536,34998,46607,18857,31862,6377,14951,62331,24472,21711,31241,7205,10247,58023,37690,24378,21335,1840,22929,221,57623,23630,29727,5462,17742,27048,50397,22062,26807,6349,24109,15059,63361,25060,27536,11669
24890,2795,14489,28186,48153,11903,29191,28949,59637,23574,28685,8533,59201,36696,49604,19123,32518,6740,14911,117,24821,21929,31330,7196,9759,59318,39846,24322,22086,1673,22536,2188,58803,23640,29809,5569,18073,29146,51664,21946,27325,6913,24058,15718,292,25048,27643,11732
25770,1651,13587,28871,49460,12015,30153,32606,58671,23978,29128,8708,59104,38383,50393,19226,33690,6992,14716,870,24888,21975,31652,7146,9422,62718,40638,24125,23626,1561,21866,3214,58917,23671,30061,5633,18256,32922,53746,21923,28095,7175,24011,17011,1497,25097,27704,11769
26165,844,11909,30077,50741,12337,30934,34726,56417,24921,30141,8799,59413,39953,50506,19146,33812,7576,13756,2264,24367,22159,31650,7084,9680,64832,41121,24001,24234,1371,21595,5254,58585,23680,30110,5716,18541,34477,54523,21888,28412,7489,23966,17502,3290,25152,27909,11786
26772,65376,11214,30577,53855,12764,31694,36810,54958,25510,30853,9100,60211,40299,48311,19036,33715,7793,12924,2691,22729,22293,31608,7049,10771,1974,41013,23843,24739,1488,21152,6158,57484,23739,30194,5729,18486,36795,55031,21873,28676,7557,23899,17857,3936,25212,27974,11792
26938,63636,10335,30974,55344,13555,31836,40213,53718,26831,32269,9403,61867,40377,46958,18853,33663,8287,11470,3046,21834,22718,31585,7101,11322,6155,40937,23841,24800,2316,20958,8023,57121,23799,30296,5772,18410,37756,55876,21894,28803,7687,23856,18198,4798,25220,28117,11788
27032,63269,10066,31962,56444,13977,32031,41635,52434,27611,32985,10472,62546,40540,45982,18780,33572,8628,10888,3814,20230,23079,31466,7282,12033,8063,41322,23876,24933,2441,20808,9000,56656,23885,30358,5721,18538,39349,56328,21935,29198,7719,23913,18426,5249,25273,28251,11833
27051,62866,9825,32532,58172,14317,32391,43538,51868,28972,33760,11157,63189,40955,44794,18760,33769,9294,9887,4595,19628,23385,31578,7837,12344,12031,43071,23907,25549,2653,20570,11222,56791,23920,30510,5804,18693,39919,57460,22006,29438,7891,24028,18604,6036,25287,28489,11864
27065,62821,9807,33089,58796,14569,32571,44149,51286,29535,35137,12598,64164,41447,44541,18809,34047,9639,9510,6409,19169,23951,31879,8100,12739,14176,44250,23945,25964,2760,20512,12429,57240,23981,30608,5879,19344,40710,58007,22135,29667,7942,24221,18751,6426,25321,28581,11899
27032,62863,9755,34019,59215,14887,32541,44797,51144,30484,35607,13469,64654,41949,44275,18747,34074,10059,8577,6927,17659,24202,31829,8524,13141,18296,45405,23974,26589,2938,20390,13571,57562,24011,30732,5889,19634,40765,59689,22194,29935,8016,24330,18772,6631,25392,28720,11900
27082,62665,9610,34167,59999,15466,32170,45693,50912,30730,36474,14342,65479,41790,42709,18275,33922,9905,7959,8313,16383,24305,31692,8627,13988,20112,46955,23871,26820,2929,20214,15748,57799,23995,30850,5901,20043,40781,60348,22279,30002,8031,24487,18813,7051,25374,28752,11894
27174,61517,9500,34144,60878,16391,31688,45946,48999,30997,37098,16181,1495,41666,41497,17893,33972,9716,7249,9301,13374,24237,31663,8834,14362,23926,47445,23811,27586,2911,19880,16961,57964,23928,31130,5903,20262,40893,61123,22324,30324,8104,24560,19001,7261,25406,28919,11943
27268,60797,9273,33632,61863,16922,30253,46032,47803,31035,38519,17155,2649,41320,40052,16971,33939,8977,5766,11572,11534,23990,31551,8997,14669,25568,48357,23618,27824,2865,19701,19028,58033,23876,31266,5891,20590,40885,61528,22371,30459,8124,24629,19083,7573,25404,29016,12015
27465,59453,9180,33182,64156,17278,29534,45594,46403,31027,39374,18679,3795,41216,37490,16550,34344,8538,5131,12854,8276,23861,31662,9215,15254,28294,48897,23534,28488,2854,19385,20066,58385,23796,31569,5915,20771,40858,62336,22398,30855,8140,24759,19249,7712,25423,29164,12007
27556,58960,9063,32781,65353,17422,28944,45216,43786,31157,41292,19204,5588,41248,36600,16166,34671,7905,4264,14059,7088,23808,31839,9413,15445,29250,50511,23484,28809,2949,19305,21709,58658,23811,31703,5841,21115,40748,62742,22429,31044,8202,24811,19295,7968,25425,29430,12052
27679,58236,9045,32151,624,17579,27932,44477,42689,31314,42050,20360,6339,41412,35817,15627,35017,7791,3955,16064,4900,23883,31891,10085,15837,30433,51356,23443,28956,3099,19246,22163,59145,23809,31747,5912,21266,40404,63621,22493,31178,8218,24953,19238,8058,25469,29496,12098
27680,58132,9072,31836,2238,17877,27446,44191,41709,31671,42669,20913,7065,41397,34685,15428,35043,7789,3522,16724,4035,24181,31766,10508,15959,30662,52848,23480,28837,3200,19159,22338,59297,23895,31710,5818,21422,40181,64024,22525,31170,8238,25004,19148,8143,25508,29541,12076
27537,58339,9169,31597,2493,18587,26710,44045,41721,31895,43375,21733,7775,41443,34533,15176,34967,7891,3436,17496,3457,24402,31498,10983,16159,30673,53536,23597,28347,3375,19151,22220,59588,24053,31609,5817,21466,39555,64467,22580,31011,8226,25124,19061,8154,25542,29525,12043
27414,58917,9363,31217,2660,18772,26455,43613,41792,32179,43655,21985,7958,41612,34484,15123,35014,8149,3404,17867,2793,24727,31463,11742,16229,30584,54643,23647,28185,3583,19154,22118,59803,24107,31484,5787,21601,39267,65069,22580,30961,8203,25170,18882,8217,25553,29488,12024
27284,59145,9404,31013,3076,18842,26220,43338,41647,32225,44419,22232,8115,41726,34436,14966,35126,8176,3342,18719,2532,24826,31703,11980,16386,30549,55068,23700,28098,3657,19156,22159,60041,24174,31442,5742,21656,38867,65345,22619,30944,8243,25244,18879,8259,25560,29474,12023
27235,59333,9533,30739,3442,18549,25756,42955,41410,32136,44873,22296,8470,41795,34351,14898,35565,8139,3315,19152,1930,24872,31884,12375,16473,30490,55703,23726,28077,3837,19161,22267,60196,24213,31488,5842,21694,38751,195,22637,30938,8246,25279,18827,8304,25568,29516,12018
27126,59448,9578,30235,3661,18271,25565,42374,41301,32059,45845,22236,8530,41803,34307,14746,35816,8074,3286,19654,1729,24990,32397,12524,16555,30377,55979,23787,28097,3889,19165,22227,60391,24222,31527,5780,21766,38409,388,22670,31022,8289,25345,18839,8352,25567,29546,12053
27026,59852,9615,30034,3935,18128,25353,42292,41532,32040,46097,22327,8576,41702,34376,14740,35863,8152,3304,19512,1715,25107,32473,12868,16610,29751,56313,23848,27806,4144,19270,21980,60471,24324,31380,5768,21774,38149,770,22696,31025,8273,25357,18713,8339,25638,29566,12058
26602,60320,9806,29821,3830,18466,24811,42487,42144,32028,46355,22434,8206,41516,34546,14778,35634,8603,3386,19121,1910,25483,32497,13106,16576,29070,56694,24038,27360,4384,19353,20583,60573,24420,31216,5847,21690,37356,1049,22772,30862,8205,25402,18567,8128,25677,29519,12004
26330,61728,9978,29715,3582,18717,24638,42708,43985,32125,46429,22447,7855,41088,34918,15053,35165,9031,3504,17843,2935,25802,32549,13696,16566,27269,56935,24221,26267,4696,19655,19632,60974,24710,30778,5776,21635,36834,1459,22827,30351,8157,25442,18045,7971,25775,29332,11949
26086,62471,10459,29780,3110,18869,24396,42844,44839,32404,46588,22397,7439,41018,35971,15266,35060,10032,3834,17379,3690,26537,32691,14061,16558,26352,57474,24597,25695,5227,19855,17653,61255,24887,30534,5901,21587,36389,1692,22886,30056,8111,25487,17824,7709,25846,29201,11887
25422,64379,10753,29715,2870,18926,24120,42662,45936,32407,47022,22330,6650,40944,36496,15620,34952,10478,3940,16316,4346,26856,33019,14700,16464,24071,57723,24777,24362,5599,20001,16454,61949,25268,30269,5844,21517,35326,2161,23009,29211,8057,25575,17106,7502,25957,29071,11845
24943,58,11729,29208,2416,19031,23683,42443,49368,32136,47090,22255,6214,40395,37151,15758,34486,11047,4442,15582,5232,27431,33243,14891,16382,22728,58334,24992,23715,6306,20400,13925,62333,25440,29668,6004,21399,34635,2415,23078,28720,7895,25631,16698,6993,26019,28667,11714
23350,4224,12504,28957,65187,19553,22533,42403,52641,32026,45687,22312,5591,39644,39574,16350,33833,11352,4901,12376,5571,27777,33133,14922,16377,19743,58773,25518,22460,6095,20682,12756,63352,25915,29346,6069,21358,32909,3039,23278,27527,7801,25776,15627,6626,26207,28442,11613
22071,7442,15375,28870,61990,22534,21857,41576,57487,31994,43565,22902,4042,38414,41617,16760,30711,11656,5566,9597,6054,28639,32317,14826,16466,17679,60502,25866,21432,6501,21542,9559,63868,26281,28074,6149,21228,31650,3397,23416,26387,7380,25865,14730,5533,26342,27428,11253
18532,10995,17745,28421,58553,23946,20977,39627,3953,31882,38916,23236,3308,34197,44048,17729,28685,11860,7178,3554,6118,29066,30289,14684,16636,15069,61043,26684,19015,6725,22046,7819,64639,27113,27221,6205,21187,28402,3595,23781,24940,7003,26125,13642,4720,26655,26684,11002
16065,18481,25409,28072,49237,25763,18688,32158,10856,31752,35198,24061,2813,30603,49186,18229,23373,11661,8177,171,4533,29532,28404,13641,16936,9628,62206,27106,17867,6048,23261,6512,64516,27493,25342,6218,21191,26432,3691,23959,21711,5972,26261,11078,2666,26845,25102,10649
11520,21174,29855,27678,44432,28309,17792,27958,20668,31587,28909,24152,2988,26903,51204,18606,21177,10632,9715,63740,3620,29682,25168,12949,17789,7782,62658,27609,17070,6014,23829,5450,63803,27754,24728,6052,21263,23081,3689,24218,20389,5569,26514,10189,2063,27047,24496,10084
10036,23591,37239,27224,41093,28710,16721,24400,23363,31510,26838,23878,3372,21651,52847,19160,18552,10324,10249,60767,2264,29755,24220,11938,18203,5903,63230,27783,16457,5252,24552,5289,63540,28007,24108,6009,21355,22023,4123,24291,18713,5290,26618,9072,1306,27081,23637,9897
7648,24122,40820,27159,35622,28828,16549,18091,25770,31494,22917,23539,3794,19704,55013,19379,17583,9587,11202,59658,1834,29841,22515,11357,19044,5437,63456,28026,16374,4841,24842,5370,63238,28051,23968,5942,21464,20337,4869,24399,18195,4913,26779,8722,1096,27113,23341,9630
6782,24585,44096,27216,33135,29026,16466,15358,29601,31575,21084,22988,4563,18078,56072,19770,16628,9191,11629,58014,1289,29905,21783,10279,19448,5447,63670,28143,16317,4243,25244,5557,63012,28093,23791,5910,21604,19969,5037,24424,17559,4856,26827,8461,969,27116,22865,9574
5426,24546,49707,27155,31010,29217,16213,12947,30769,31649,19436,22734,5063,15552,56875,19957,14919,8266,12262,57434,143,29923,20579,9737,20000,5778,64007,28258,16343,4029,25350,6059,62913,28094,23755,5751,21854,19873,5130,24398,17374,4763,26840,8448,1077,27101,22680,9415
4664,23017,52289,26847,26501,29298,15670,7279,31613,31489,15892,22405,5659,14315,57805,20138,14143,7610,12570,56427,64793,29812,19971,8636,20169,6858,64099,28236,16512,3787,25333,6310,62923,27996,23751,5612,21952,19952,5385,24316,17236,4754,26817,8697,1281,26988,22392,9353
